subject_length,message_length,num_words_subject,num_words_message,is_subject_missing,num_exclamations,num_questionmarks,num_uppercase_words,num_digits,num_urls,word_free,word_money,word_offer,word_win,word_click,word_buy,word_urgent,word_credit,word_investment,word_limited,word_guarantee,word_prize,Spam/Ham
49,953,8,174,0,2,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1
11,746,2,130,0,2,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
19,159,2,36,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2487,6,454,0,9,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
9,1976,2,356,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
48,398,10,81,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14,386,1,74,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,136,4,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
14,126,4,30,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
45,614,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,541,9,106,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,747,11,125,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
78,539,14,94,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,952,7,152,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
145,728,67,350,0,0,333,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1022,2,195,0,1,3,0,2,1,0,3,0,0,0,0,0,0,0,1,1,0,1
29,451,6,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,475,7,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,206,5,45,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,226,4,48,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,271,7,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,897,8,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,225,4,48,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,223,4,46,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,384,3,75,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,746,4,130,0,2,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
25,227,5,48,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,602,2,117,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2534,4,419,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1
50,428,10,90,0,2,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1
39,1874,9,326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,2138,4,374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,131,5,31,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
22,94,4,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
23,214,4,44,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1120,5,230,0,3,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
32,172,6,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,824,7,138,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,831,8,134,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,970,6,135,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2237,1,410,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12,1517,2,273,0,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1874,3,353,0,0,0,0,4,1,0,1,0,0,0,0,1,0,1,0,0,0,1
30,221,8,49,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,144,6,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,362,8,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,327,13,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,322,8,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,754,8,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,832,2,143,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
67,528,13,111,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,291,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,61,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,581,3,107,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1
32,367,6,79,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
48,210,8,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,430,7,76,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
36,42,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2133,7,383,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1
23,2674,4,476,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
62,950,11,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,923,2,178,0,3,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1
24,2020,3,343,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
40,299,7,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,382,2,59,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,789,3,137,0,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1
27,799,5,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,848,5,157,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1585,14,270,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,4,1
32,2025,7,357,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,1275,4,214,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2407,2,440,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33,802,6,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,795,6,145,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,384,7,69,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
13,331,2,73,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,128,0,24,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,220,13,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,802,4,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,527,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1197,9,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,798,6,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62,1170,10,221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,799,7,148,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,2020,12,339,0,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1
74,1987,11,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,297,13,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,291,9,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,367,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,275,3,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,438,7,83,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2025,7,412,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1
15,850,4,157,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
36,441,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,434,7,83,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
67,32,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,324,7,72,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,2244,1,408,0,0,1,0,14,0,1,6,0,0,0,0,0,0,0,0,0,0,1
19,844,2,157,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
0,288,0,53,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,589,12,113,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
12,255,2,51,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1358,10,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,800,7,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,803,7,146,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,800,8,147,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,1775,2,323,0,0,2,0,6,3,0,0,0,0,0,0,1,0,0,0,1,0,1
55,472,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,361,13,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,733,7,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,747,7,172,0,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2327,5,427,0,3,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,2390,7,436,0,3,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,802,5,146,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,2302,7,424,0,3,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,124,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,365,3,81,0,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13,110,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,201,4,42,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2410,11,428,0,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,606,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,504,8,111,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2569,10,438,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,2,1
34,282,8,53,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,841,9,155,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,129,7,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,62,1,12,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1661,2,279,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
52,1958,10,365,0,3,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,2310,9,409,0,3,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,363,3,78,0,2,1,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
49,935,14,188,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1280,12,244,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,950,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1894,6,332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,1147,9,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,633,14,106,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,513,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,833,15,157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,304,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,743,6,172,0,9,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
49,858,14,171,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2243,3,363,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,1
57,116,12,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2167,2,413,0,2,2,0,4,2,1,2,0,0,0,0,1,2,0,0,0,0,1
16,1514,4,275,0,3,2,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1
48,827,14,165,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
22,588,6,116,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
23,837,5,158,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1
34,226,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2008,1,353,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1
74,2470,29,429,0,28,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1
16,432,2,117,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1172,2,198,0,0,0,0,0,6,2,0,1,0,0,1,0,0,0,0,0,0,1
39,203,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,850,6,157,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
46,330,10,76,0,1,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1
2,452,1,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,652,8,134,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1
0,533,0,125,1,2,1,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
42,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,498,2,95,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,687,8,147,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1
32,2399,5,422,0,3,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,1
44,402,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,445,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1812,6,311,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
28,838,4,145,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
19,828,2,143,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
74,971,15,174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1106,3,196,0,1,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,1
21,1406,2,257,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,286,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,235,6,59,0,17,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1
19,202,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,377,6,71,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,676,1,125,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2,364,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,364,3,79,0,2,1,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
19,1238,5,257,0,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
73,772,14,139,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1477,5,293,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75,1348,12,246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,167,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,397,2,66,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
10,935,2,167,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,1294,5,289,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,604,5,118,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,321,1,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,1361,31,273,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,211,5,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
30,139,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,1456,23,277,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1106,12,188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2565,5,489,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,1,0,1
12,1513,2,273,0,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1
40,253,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,862,8,144,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,328,6,68,0,1,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1
18,1386,3,253,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,1
26,839,7,145,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,227,2,54,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,332,2,78,0,1,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1
14,2573,1,438,0,3,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,1
48,821,6,159,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31,592,4,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,266,6,64,0,17,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1
44,525,11,107,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1490,2,272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10,1154,3,208,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,831,3,149,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,302,5,54,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
42,296,10,59,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
46,856,6,156,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
25,365,3,79,0,2,1,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1
22,1025,2,174,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
33,955,6,176,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1923,7,323,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1
55,553,12,120,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,116,7,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,936,3,168,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39,1070,9,206,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,949,6,176,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
23,622,5,142,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
12,37,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,850,4,145,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1690,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2402,10,416,0,4,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,2,1
24,2480,4,424,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1
19,540,4,96,0,2,0,0,2,2,4,0,1,0,1,0,0,0,0,0,0,0,1
66,210,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,362,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,441,14,80,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
41,1244,7,227,0,3,2,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,1
29,183,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1634,10,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1496,11,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,359,9,72,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
79,1475,14,285,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,237,4,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,182,1,36,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,540,9,110,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,473,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,356,2,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,478,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,1098,14,191,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,330,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1276,6,222,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
17,53,4,9,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,496,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,716,9,153,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1854,6,290,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,414,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,451,2,93,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,576,10,108,0,2,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1
49,333,9,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,238,5,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
10,885,2,155,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,384,8,70,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
30,202,6,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,95,8,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1202,1,235,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,932,14,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,986,12,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,287,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1326,4,263,0,8,3,0,7,0,0,1,0,0,0,0,0,2,0,0,0,0,1
14,410,3,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,875,8,148,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
19,74,3,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,1521,4,272,0,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1
21,932,2,183,0,8,5,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42,153,5,28,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,386,5,65,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
22,124,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,559,7,112,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
48,747,7,140,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,123,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1465,11,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,34,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,352,7,66,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,1
18,575,3,121,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,655,11,117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,406,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,534,2,98,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
35,453,8,84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,140,8,28,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10,685,2,134,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,886,5,162,0,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,354,11,76,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,264,11,43,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,407,5,66,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,257,9,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,654,7,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,843,9,161,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
39,648,8,125,0,3,3,0,6,2,0,1,1,0,0,0,0,0,0,0,2,0,1
35,293,9,61,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
62,308,12,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,376,3,82,0,3,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1
44,601,9,122,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
