subject_length,message_length,num_words_subject,num_words_message,is_subject_missing,num_exclamations,num_questionmarks,num_dollarsign,exclamation_ratio,questionmark_ratio,dollarsign_ratio,num_number_dollar,num_percent,percent_ratio,num_digits,digit_ratio,num_urls,word_diversity,num_repeated_words,word_free,word_money,word_offer,word_win,word_click,word_buy,word_credit,word_investment,word_limited,word_guarantee,word_prize,word_porn,word_sex,word_loan,word_cash,word_winner,word_viagra,word_cheap,word_sale,word_billion,word_million,word_access,word_save,word_bonus,word_reward,word_gift,group_money_related,group_click_related,Spam/Ham
50,1406,10,225,0,0,2,0,0.0,0.0014214641080312722,0.0,0,0,0.0,0,0.0,2,0.6283185840707964,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
33,207,8,41,0,0,1,0,0.0,0.004807692307692308,0.0,0,0,0.0,0,0.0,0,0.9523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1673,3,296,0,8,0,1,0.0047789725209080045,0.0,0.0005973715651135006,1,0,0.0,2,0.0011947431302270011,5,0.622895622895623,110,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,1
35,459,8,90,0,1,1,0,0.002173913043478261,0.002173913043478261,0.0,0,1,0.002173913043478261,2,0.004347826086956522,0,0.8241758241758241,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57,372,8,75,0,1,0,0,0.002680965147453083,0.0,0.0,0,0,0.0,0,0.0,1,0.8289473684210527,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,764,4,120,0,0,1,0,0.0,0.00130718954248366,0.0,0,0,0.0,0,0.0,6,0.7272727272727273,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,569,7,105,0,3,1,0,0.005263157894736842,0.0017543859649122807,0.0,0,0,0.0,0,0.0,4,0.7358490566037735,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,705,12,129,0,1,0,0,0.00141643059490085,0.0,0.0,0,0,0.0,0,0.0,0,0.7307692307692307,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,538,7,102,0,0,1,2,0.0,0.0018552875695732839,0.0037105751391465678,2,0,0.0,6,0.011131725417439703,1,0.8252427184466019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,24,4,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,24,8,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,961,5,155,0,1,0,2,0.0010395010395010396,0.0,0.002079002079002079,2,0,0.0,3,0.0031185031185031187,8,0.6987179487179487,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,476,8,65,0,2,0,0,0.0041928721174004195,0.0,0.0,0,0,0.0,0,0.0,0,0.9393939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,1433,21,215,0,2,1,3,0.001394700139470014,0.000697350069735007,0.0020920502092050207,3,1,0.000697350069735007,10,0.00697350069735007,0,0.7916666666666666,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1
9,393,2,43,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9772727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,168,5,34,0,3,0,0,0.01775147928994083,0.0,0.0,0,0,0.0,0,0.0,0,0.8285714285714286,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
31,2225,8,397,0,7,0,1,0.0031446540880503146,0.0,0.0004492362982929021,1,0,0.0,2,0.0008984725965858042,5,0.585427135678392,168,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,5,1
83,1303,15,197,0,2,1,3,0.0015337423312883436,0.0007668711656441718,0.0023006134969325155,3,1,0.0007668711656441718,10,0.007668711656441718,0,0.7727272727272727,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1
19,339,4,65,0,1,1,4,0.0029411764705882353,0.0029411764705882353,0.011764705882352941,4,1,0.0029411764705882353,8,0.023529411764705882,1,0.803030303030303,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
30,428,5,79,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,0.8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,24,8,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,53,6,11,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,172,7,35,0,0,1,0,0.0,0.005780346820809248,0.0,0,1,0.005780346820809248,2,0.011560693641618497,2,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,411,13,71,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,0.7222222222222222,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1421,10,494,0,0,0,0,0.0,0.0,0.0,0,183,0.12869198312236288,116,0.08157524613220815,0,0.3151515151515151,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,24,4,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
54,1024,10,185,0,19,0,0,0.018536585365853658,0.0,0.0,0,0,0.0,0,0.0,0,0.6129032258064516,68,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
30,808,4,72,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9863013698630136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1029,7,180,0,2,0,0,0.001941747572815534,0.0,0.0,0,0,0.0,0,0.0,1,0.6187845303867403,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,2280,7,423,0,3,12,6,0.00131521262604121,0.00526085050416484,0.00263042525208242,6,8,0.0035072336694432268,34,0.014905743095133712,14,0.3113207547169811,298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
21,1040,4,149,0,1,0,2,0.0009606147934678194,0.0,0.0019212295869356388,2,0,0.0,6,0.005763688760806916,0,0.8933333333333333,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
66,1587,14,286,0,2,4,39,0.0012594458438287153,0.0025188916876574307,0.02455919395465995,32,0,0.0,66,0.041561712846347604,0,0.5749128919860628,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,996,3,193,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,0.5773195876288659,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2608,12,451,0,4,0,1,0.0015331544653123803,0.0,0.0003832886163280951,1,0,0.0,2,0.0007665772326561902,5,0.5575221238938053,200,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,1
37,127,9,18,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,339,0,65,1,0,0,2,0.0,0.0,0.0058823529411764705,2,0,0.0,6,0.01764705882352941,1,0.8636363636363636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,806,4,147,0,2,0,0,0.0024783147459727386,0.0,0.0,0,0,0.0,0,0.0,2,0.7162162162162162,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,1102,6,157,0,0,1,0,0.0,0.0009066183136899365,0.0,0,1,0.0009066183136899365,2,0.001813236627379873,2,0.9810126582278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
38,306,8,54,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,0.8545454545454545,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,424,5,56,0,2,0,0,0.004705882352941176,0.0,0.0,0,0,0.0,0,0.0,0,0.9649122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2249,6,444,0,8,0,40,0.0035555555555555557,0.0,0.017777777777777778,40,0,0.0,97,0.043111111111111114,5,0.4651685393258427,248,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,1
30,433,6,78,0,7,1,2,0.016129032258064516,0.002304147465437788,0.004608294930875576,2,0,0.0,3,0.0069124423963133645,1,0.8481012658227848,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,521,9,102,0,0,1,2,0.0,0.0019157088122605363,0.0038314176245210726,2,0,0.0,6,0.011494252873563218,1,0.8252427184466019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,222,6,48,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9183673469387755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,339,5,65,0,1,1,4,0.0029411764705882353,0.0029411764705882353,0.011764705882352941,4,1,0.0029411764705882353,8,0.023529411764705882,1,0.803030303030303,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
31,821,7,151,0,2,1,4,0.0024330900243309003,0.0012165450121654502,0.004866180048661801,3,0,0.0,9,0.010948905109489052,2,0.6578947368421053,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,18,7,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,20,4,5,0,1,0,0,0.047619047619047616,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1725,7,317,0,1,5,2,0.0005793742757821553,0.0028968713789107765,0.0011587485515643105,2,0,0.0,3,0.0017381228273464658,0,0.5471698113207547,136,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,3,0,0,0,0,1,1
40,513,6,86,0,0,0,0,0.0,0.0,0.0,0,2,0.0038910505836575876,3,0.005836575875486381,1,0.7931034482758621,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,359,4,80,0,0,3,0,0.0,0.008333333333333333,0.0,0,1,0.002777777777777778,2,0.005555555555555556,2,0.7901234567901234,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,304,7,48,0,0,1,1,0.0,0.003278688524590164,0.003278688524590164,1,0,0.0,1,0.003278688524590164,2,0.8979591836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1108,8,166,0,2,4,0,0.0018034265103697023,0.0036068530207394047,0.0,0,0,0.0,0,0.0,3,0.7305389221556886,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1798,8,249,0,0,1,3,0.0,0.0005558643690939411,0.0016675931072818232,3,0,0.0,8,0.0044469149527515284,0,0.712,78,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
50,98,9,15,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1941,9,352,0,7,0,1,0.003604531410916581,0.0,0.0005149330587023687,1,0,0.0,2,0.0010298661174047373,5,0.6062322946175638,139,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1
24,1513,6,510,0,2,0,0,0.001321003963011889,0.0,0.0,0,183,0.12087186261558784,116,0.07661822985468957,0,0.3268101761252446,332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,273,5,24,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,360,1,46,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9787234042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,289,9,60,0,0,2,0,0.0,0.006896551724137931,0.0,0,0,0.0,0,0.0,0,0.9016393442622951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,1052,5,172,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.7341040462427746,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23,294,4,67,0,6,0,0,0.020338983050847456,0.0,0.0,0,0,0.0,0,0.0,1,0.8088235294117647,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,333,8,64,0,1,1,4,0.0029940119760479044,0.0029940119760479044,0.011976047904191617,4,1,0.0029940119760479044,8,0.023952095808383235,1,0.8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12,336,2,64,0,1,1,4,0.002967359050445104,0.002967359050445104,0.011869436201780416,4,1,0.002967359050445104,8,0.02373887240356083,1,0.8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
50,2120,12,375,0,7,0,1,0.0033003300330033004,0.0,0.0004714757190004715,1,0,0.0,2,0.000942951438000943,5,0.6117021276595744,144,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1
17,374,2,71,0,1,1,4,0.0026666666666666666,0.0026666666666666666,0.010666666666666666,4,1,0.0026666666666666666,8,0.021333333333333333,2,0.7638888888888888,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
42,82,6,15,0,0,1,0,0.0,0.012048192771084338,0.0,0,0,0.0,0,0.0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,673,6,126,0,0,2,0,0.0,0.002967359050445104,0.0,0,1,0.001483679525222552,2,0.002967359050445104,1,0.7637795275590551,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,63,10,11,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2312,6,413,0,3,12,6,0.0012970168612191958,0.005188067444876783,0.0025940337224383916,6,8,0.0034587116299178555,34,0.014699524427150886,14,0.30434782608695654,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1
30,256,6,23,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,123,5,23,0,0,0,0,0.0,0.0,0.0,0,1,0.008064516129032258,2,0.016129032258064516,0,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,513,5,103,0,1,2,0,0.0019455252918287938,0.0038910505836575876,0.0,0,0,0.0,0,0.0,2,0.75,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
20,374,4,71,0,1,1,4,0.0026666666666666666,0.0026666666666666666,0.010666666666666666,4,1,0.0026666666666666666,8,0.021333333333333333,2,0.7638888888888888,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
10,2511,2,447,0,1,0,2,0.0003980891719745223,0.0,0.0007961783439490446,2,1,0.0003980891719745223,6,0.0023885350318471337,2,0.515625,224,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1
14,365,2,56,0,0,1,0,0.0,0.00273224043715847,0.0,0,0,0.0,0,0.0,3,0.9122807017543859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,34,7,9,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1055,4,150,0,1,0,2,0.000946969696969697,0.0,0.001893939393939394,2,0,0.0,6,0.005681818181818182,0,0.8940397350993378,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
37,268,10,71,0,1,1,0,0.0037174721189591076,0.0037174721189591076,0.0,0,0,0.0,0,0.0,0,0.7638888888888888,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21,857,5,126,0,1,1,0,0.0011655011655011655,0.0011655011655011655,0.0,0,0,0.0,0,0.0,4,0.8976377952755905,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,240,6,44,0,0,0,0,0.0,0.0,0.0,0,1,0.004149377593360996,2,0.008298755186721992,2,0.8444444444444444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,281,6,58,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,0.8135593220338984,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,2336,8,426,0,3,12,6,0.0012836970474967907,0.005134788189987163,0.0025673940949935813,6,8,0.0034231921266581087,34,0.014548566538296961,14,0.30679156908665106,306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
24,505,6,128,0,3,0,0,0.005928853754940711,0.0,0.0,0,0,0.0,0,0.0,0,0.5116279069767442,51,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
25,433,6,57,0,1,0,0,0.002304147465437788,0.0,0.0,0,0,0.0,0,0.0,0,0.9827586206896551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,542,3,109,0,1,1,0,0.001841620626151013,0.001841620626151013,0.0,0,1,0.001841620626151013,0,0.0,0,0.7454545454545455,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,70,5,14,0,0,1,0,0.0,0.014084507042253521,0.0,0,0,0.0,0,0.0,2,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2361,15,231,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8577586206896551,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,497,6,87,0,1,0,0,0.002008032128514056,0.0,0.0,0,0,0.0,0,0.0,0,0.75,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31,1655,9,297,0,4,0,1,0.0024154589371980675,0.0,0.0006038647342995169,1,0,0.0,1,0.0006038647342995169,5,0.6174496644295302,115,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1
0,626,0,285,1,2,0,0,0.003189792663476874,0.0,0.0,0,2,0.003189792663476874,2,0.003189792663476874,0,0.2692307692307692,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,626,0,285,1,2,0,0,0.003189792663476874,0.0,0.0,0,2,0.003189792663476874,2,0.003189792663476874,0,0.2692307692307692,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,306,7,34,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,268,5,58,0,7,1,0,0.026022304832713755,0.0037174721189591076,0.0,0,0,0.0,0,0.0,1,0.7796610169491526,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1320,13,207,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.6346153846153846,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
43,349,7,74,0,1,2,1,0.002857142857142857,0.005714285714285714,0.002857142857142857,1,0,0.0,2,0.005714285714285714,0,0.8933333333333333,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
54,502,11,94,0,0,1,0,0.0,0.0019880715705765406,0.0,0,1,0.0019880715705765406,2,0.003976143141153081,3,0.7684210526315789,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1
7,24,2,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,287,7,34,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.9714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,512,6,82,0,2,1,0,0.003898635477582846,0.001949317738791423,0.0,0,1,0.001949317738791423,2,0.003898635477582846,4,0.8674698795180723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
26,293,4,63,0,0,2,0,0.0,0.006802721088435374,0.0,0,1,0.003401360544217687,2,0.006802721088435374,1,0.84375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,19,6,4,0,1,0,0,0.05,0.0,0.0,0,0,0.0,0,0.0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,18,7,3,0,1,0,0,0.05263157894736842,0.0,0.0,0,0,0.0,0,0.0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,234,4,43,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1715,4,313,0,0,0,1,0.0,0.0,0.0005827505827505828,1,2,0.0011655011655011655,4,0.002331002331002331,4,0.5955414012738853,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,419,6,75,0,1,0,0,0.002380952380952381,0.0,0.0,0,0,0.0,0,0.0,0,0.868421052631579,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19,1052,4,147,0,1,0,2,0.000949667616334283,0.0,0.001899335232668566,2,0,0.0,6,0.005698005698005698,0,0.9054054054054054,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1
19,370,4,73,0,1,1,4,0.0026954177897574125,0.0026954177897574125,0.01078167115902965,4,1,0.0026954177897574125,8,0.0215633423180593,2,0.7567567567567568,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
33,1165,6,181,0,0,0,0,0.0,0.0,0.0,0,2,0.0017152658662092624,4,0.003430531732418525,0,0.7417582417582418,41,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,3,1
39,38,7,9,0,1,0,0,0.02564102564102564,0.0,0.0,0,0,0.0,0,0.0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,24,6,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
